date-time,headline,views,tags
2007-08-05 15:56:00,‘Goodbye Kokoity’ Campaign Launched,1,
2007-08-06 12:12:00,"S.Ossetia, North Ossetia to Hold Joint Meeting of Governments",1,
2007-08-06 16:28:00,"Aborted S.Ossetia Talks Show Need for Change, Tbilisi Says",1,
2007-08-06 18:02:00,Abkhaz Leader Visits Moscow,1,
2007-08-06 18:30:00,Gazprom Denies Georgia’s USD 2 mln Debt Claim,1,
2007-08-07 10:21:00,Russian Jet Fires Missile on Georgian Territory ? Minister,1,
2007-08-07 12:30:00,Russian Officials Comment on Reported Air Attack,1,
2007-08-07 13:07:00,Tbilisi Accuses Moscow of Air Strike,10,
2007-08-07 13:49:00,Abkhaz Leader Meets Russian Deputy Foreign Minister,1,
2007-08-07 15:20:00,Russian Chief Peacekeeper Comments on Air Raid,1,
2007-08-07 16:54:00,Georgia Briefs Foreign Diplomats on Air Attack,1,
2007-08-07 18:06:00,"Saakashvili Calls for Unity, amid Air Attack",2,
2007-08-07 19:45:00,Moscow Says Tbilisi Behind Air Raid,1,
2007-08-07 21:40:00,Opposition Slams Authorities for ‘Failure to Tackle Air Raid’,4,Salome Zurabishvili
2007-08-08 09:45:00,OSCE Chair ‘Seriously Concerned’ over Air Raid,2,
2007-08-08 09:51:00,‘Raduga’ Anti-Radar Missile Used in Attack ? Georgia Says,10,
2007-08-08 10:36:00,Bezhuashvili Briefs European Counterparts on Missile Strike,2,
2007-08-08 10:45:00,Georgia Downgrades Presence at JCC,1,
2007-08-08 11:52:00,U.S. Diplomat Condemns ‘Attack on Georgia’,2,
2007-08-08 13:18:00,Russia’s Role as Mediator Undermined – Minister,1,
2007-08-08 14:00:00,Georgian Press on Motives Behind Air Strike,3,
2007-08-08 14:31:00,Tskhinvali Calls for Non-Use of Force Treaty with Tbilisi,1,
2007-08-08 16:05:00,Reports Say Missile Jettisoned not Fired by Aircraft,2,
2007-08-08 17:46:00,Deputy Head of U.S. Immigration Service Visits Georgia,2,
2007-08-08 18:54:00,Georgia Wants UN Security Council to Discuss Air Raid,2,
2007-08-08 19:55:00,"OSCE Chair, Russian Deputy Foreign Minister Discuss Georgia",1,
2007-08-08 20:25:00,Labor Party Leader Says ‘Saakashvili Behind Air Raid’,2,
2007-08-08 20:41:00,"Security Guarantees Needed for JCC in Tbilisi, Tskhinvali Says",1,
2007-08-09 09:51:00,OSCE Chair for ‘Thorough Investigation’ into Missile Incident,2,
2007-08-09 10:22:00,U.S. Condemns ‘Rocket Attack on Georgia’,2,
2007-08-09 13:48:00,"Russian, U.S. Officials Discuss Georgia",1,
2007-08-09 14:00:00,Tbilisi Mayor Damns Some Opposition Figures as ‘Traitors’,2,
2007-08-09 14:10:00,Report Gives Some Details on Missile Strike,9,
2007-08-09 16:33:00,Tskhinvali Wants Air Defense System for Russian Peacekeepers,1,
2007-08-09 17:50:00,Tbilisi Says JCC Session Depends on Missile Probe,1,
2007-08-09 18:56:00,TV Makes Parallel Between Kmara and Fandarast,4,
2007-08-10 11:18:00,Tbilisi Wants Russia’s Air Traffic Records,1,
2007-08-10 11:58:00,MagtiCom to Develop E-Gov,5,
2007-08-10 12:21:00,Security Council Stalls Georgia’s Request on Missile Debate,1,
2007-08-10 16:24:00,Tbilisi Says Russia ‘Fabricates’ Missile Incident Evidence,2,
2007-08-10 17:27:00,"S.Ossetian, North Ossetian Officials Meet in Vladikavkaz",1,
2007-08-10 18:43:00,Sokhumi Plans Commission to Help Abkhaz Repatriation,1,
2007-08-10 21:48:00,‘We are not in a State of War with Russia’ ? Saakashvili,1,
2007-08-10 22:05:00,‘I Plan a Holiday in Abkhazia’ – Saakashvili,1,
2007-08-11 11:35:00,EU Calls for Rapid Probe into Missile Incident,2,
2007-08-11 12:14:00,Media Restrictions in Courts Imposed,1,
2007-08-12 11:43:00,Ivanov: Missile Incident a ‘Stunt’,2,
2007-08-12 12:21:00,In Kodori Saakashvili Speaks of Peace,1,
2007-08-13 12:14:00,Ivanov’s Remarks Slammed as ‘Immoral’,2,
2007-08-13 14:21:00,Tbilisi Water Company on Sale,4,
2007-08-13 17:14:00,Foreign Experts Probe into Missile Incident,3,
2007-08-13 18:39:00,Batumi Mayor Resigns,7,
2007-08-13 19:10:00,Confiscated Villas for Officers,1,
2007-08-13 19:39:00,Ivanov’s Remarks ‘Raving Nonsense’ – Interior Minister Says,1,
2007-08-13 20:21:00,"UK, Germany, France Asked to Join Missile Incident Probe",1,
2007-08-14 11:08:00,Dozen Injured in Juvenile Prison,4,
2007-08-14 16:37:00,Tbilisi Gas Company in Talks with Iran over Supplies,1,
2007-08-14 17:07:00,‘Tbilisi Still Mulls Use of Force’ – Bagapsh Says,1,
2007-08-14 17:41:00,State Offers to Pay Opposition TV’s Lease,1,
2007-08-14 18:51:00,‘No Pure Military Solutions to Conflicts’ – Saakashvili Says,1,
2007-08-15 12:26:00,Tbilisi Angered over Wording of Putin’s Decree,3,
2007-08-15 14:36:00,Bank of Georgia Receives USD 123.5 Million Syndicated Loan,5,
2007-08-15 15:41:00,Russia to Send Experts to Probe into Missile Incident,2,
2007-08-15 16:37:00,Opposition TV Rejects State Funding to Lease Office,1,
2007-08-15 18:48:00,Tskhinvali Warns Against ‘Peace March’,2,
2007-08-16 10:23:00,Jet Came from Russia – International Experts Say,1,
2007-08-16 12:07:00,Georgia Insists on Security Council Debate on Missile Incident,1,
2007-08-16 14:50:00,Georgia Hands over Railway to Investment Fund,5,
2007-08-16 16:02:00,‘Serious Companies’ Bid for Poti Port – Minister Says,1,
2007-08-16 16:20:00,Commission to Assess Construction of Nuclear Reactor,1,
2007-08-16 18:12:00,Lavrov: Tbilisi Uses Missile Incident for Propaganda,1,
2007-08-16 18:20:00,Radioactive Material Found at ex-Russian Base,2,
2007-08-17 10:26:00,Russia Blocks Security Council Debate on Missile Incident,1,
2007-08-17 11:09:00,Russia Says Evidence Refutes Tbilisi’s Missile Accusations,1,
2007-08-17 15:36:00,‘Kokoity Goodbye’ Campaign Visits Conflict Zone,2,
2007-08-17 16:16:00,U.S. Embassy: Jet Crossed Border from Russia,1,
2007-08-17 18:34:00,Georgian Deputy Minister: Russia Fabricated Evidence,2,
2007-08-17 22:56:00,Russian Investigators Suggest Missile Incident Staged,4,
2007-08-17 23:09:00,OSCE Chair Appoints Envoy to Look into Missile Incident,1,
2007-08-18 11:44:00,"Russian, French, German Diplomats Discuss Missile Incident",1,
2007-08-19 12:40:00,"British, Estonian, Polish Experts Probe into Missile Incident",2,
2007-08-20 12:48:00,Government Decrees to Hand Over Railway,4,
2007-08-20 16:32:00,OSCE Chair’s Envoy for Missile Incident Visits Georgia,2,
2007-08-20 16:36:00,Abkhazia Launches Large-Scale Maneuvers,1,
2007-08-20 20:33:00,"At Least USD 2 bln Needed for Georgian Railway, Investors Say",6,
2007-08-21 11:24:00,State Repossesses Disputed Buildings,2,
2007-08-21 16:09:00,S.Ossetian Leader Visits Abkhazia,1,
2007-08-21 16:52:00,European Experts Conclude Probe into Missile Incident,1,
2007-08-21 19:45:00,Russia Involved in Missile Incident – European Experts Suggest,2,
2007-08-22 10:38:00,Georgia Made Up Missile Incident – Russia’s UN Envoy Says,1,
2007-08-22 11:23:00,Russian Deputy Minister Briefs EU Envoy on Missile Incident,1,
2007-08-22 14:33:00,No Plans for University in Akhalkalaki ? Minister Says,1,
2007-08-22 14:49:00,Tbilisi Slams Russia’s ‘Reckless Diplomacy’,1,
2007-08-22 15:15:00,Tbilisi Wants Putin-Saakashvili Talks ? Minister Says,1,
2007-08-22 17:22:00,"Georgian, Abkhaz, Russian Officials to Meet over Pig Disease",2,
2007-08-22 20:06:00,Georgia Calls for International Response,1,
2007-08-23 11:07:00,NATO may Share Radar Data with Georgia,1,
2007-08-23 11:59:00,Money Transfers from Abroad Soared by 60%,1,
2007-08-23 13:33:00,Bagapsh: Georgia Undermines Russia’s Peacekeeping Role,1,
2007-08-23 14:49:00,‘Georgia Suffers Hallucinations’ – Russian Army Chief of Staff Says,1,
2007-08-23 16:44:00,Bagapsh Vows Killing of Muslim Cleric will be Resolved,2,
2007-08-23 17:29:00,Sokhumi Says Unmanned Plane Spies in Kodori,2,
2007-08-23 17:52:00,Abkhazia Claims Booming Electronic Communications Market,3,
2007-08-23 18:03:00,Additional Funding for S.Ossetian Provisional Administration,1,
2007-08-24 10:41:00,OSCE Chair’s Envoy for Missile Incident Visits Moscow,1,
2007-08-24 11:10:00,ECHR to Hold Hearing on Merits on Labor Party v Georgia,2,
2007-08-24 11:30:00,Deputy Defense Minister Resigns,1,
2007-08-24 14:35:00,Bagapsh Vows to Reclaim Upper Kodori,1,
2007-08-24 18:27:00,Court Jails ‘Coup Plotters’,4,
2007-08-25 10:40:00,Georgia Claims it Downed Aircraft in Kodori,2,
2007-08-25 14:08:00,"Air Navigation Service, Environment Ministry Clash",3,
2007-08-25 14:38:00,Pro-NATO Forces in Georgia Made Up Missile Incident – Russian MFA,1,
2007-08-25 15:20:00,Search for Allegedly Downed Aircraft,1,
2007-08-25 15:36:00,Tbilisi Calls on Moscow to Stop ‘Destructive Acts’,1,
2007-08-25 17:50:00,Plane Crashed in Kodori ? Abkhaz Army Chief-of-Staff,1,
2007-08-25 19:44:00,Abkhaz Add New Twist to Mysterious ‘Plane Crash’,1,
2007-08-25 20:36:00,No Plane Wreakage Found in Lower Kodori ? Bagapsh Says,1,
2007-08-25 22:55:00,Search Continues for “Crashed Aircraft’,2,
2007-08-26 12:53:00,Saakashvili in Slovenia to Address Conference on EU Enlargement,2,
2007-08-27 11:19:00,Azerbaijani Foreign Minister Visits Georgia,1,
2007-08-27 11:37:00,Lawmaker to Join Okruashvili’s Planned Party,1,
2007-08-27 12:03:00,Joint Georgia-UK Military Medical Exercise,1,
2007-08-27 16:22:00,Still No Clarity over ‘Crashed Aircraft’,1,
2007-08-27 17:08:00,Tskhinvali Releases 3 Georgians,1,
2007-08-27 17:57:00,Russia Bans Import of Abkhaz Agricultural Products – Abkhaz Reports,1,
2007-08-27 18:52:00,Muslims Fear Attack in Abkhazia,7,
2007-08-27 20:02:00,Journalists Detained in S.Ossetia Released,1,
2007-08-28 11:27:00,"Foreign Minister to Visit EU, U.S.",1,
2007-08-28 13:08:00,‘Plane Crash’ Mystery Remains,12,
2007-08-28 14:22:00,Saakashvili Says Air Radar was Target of August 6 Missile Attack,5,
2007-08-28 16:27:00,Abkhazia Culls Pigs to Fight Swine Fever,1,
2007-08-29 11:13:00,Georgia Releases Russian Peacekeepers,1,
2007-08-29 15:52:00,Missile Incident Staged ? Russian Air Force Chief-of-Staff,1,
2007-08-29 17:07:00,Georgia to Increase Defense Spending to USD 783 mln,3,
2007-08-29 17:30:00,Tbilisi Rules Out S.Ossetia Gas Pipe for Now,2,
2007-08-29 18:19:00,Two Held over S.Ossetian ‘Illegal Detentions’,2,
2007-08-29 21:45:00,Cabinet Reshuffle in Georgia,8,
2007-08-30 11:03:00,State Minister Bakradze Visits Moscow,1,
2007-08-30 15:16:00,Media Speculates on Wider Cabinet Reshuffle,1,
2007-08-30 16:39:00,"OSCE Chairman, Russian Foreign Minister Discuss Missile Incident",1,
2007-08-30 17:22:00,New Cabinet Nominated,5,
2007-08-30 18:10:00,Saakashvili Comments on Cabinet Reshuffle,1,
2007-08-30 18:17:00,Saakashvili Visits S.Ossetian Conflict Zone,3,
2007-08-30 19:55:00,Moscow Wants a Neutral Georgia,5,
2007-08-30 20:18:00,Russia Says JCC Session on S.Ossetia Agreed with Tbilisi,2,
2007-08-31 11:35:00,Tskhinvali Bans Travel to Georgia,1,
2007-08-31 13:27:00,‘Olympic Conference’ Planned for Abkhazia,1,
2007-08-31 16:03:00,Kokoity Says Peacekeepers Need Air Defense System,1,
2007-08-31 16:34:00,Abkhaz Leader Visits Moscow,1,
2007-08-31 17:30:00,Two Peacekeepers Sent to Custody over ‘Illegal Detentions’,1,
2007-08-31 17:53:00,U.S. Destroyer Plans Port Call in Batumi,5,
2007-08-31 18:48:00,CEC Chief Becomes Chair of Energy Regulatory Commission,1,
2007-09-01 11:40:00,Cabinet Meets for ‘New Programme’,1,
2007-09-01 13:19:00,Ex-Mayor of Batumi to Become Ambassador to Greece,5,
2007-09-01 13:42:00,Newspaper: Business Owners ‘Forced to Buy Grape Harvest’,1,
2007-09-01 15:22:00,"Tbilisi, Tskhinvali in PR War",2,
2007-09-02 13:42:00,Labor Party Leader in Strasbourg for ECHR Hearings,1,
2007-09-03 11:15:00,OSCE Chairman to Visit Georgia,1,
2007-09-03 12:35:00,Georgian Foreign Minister Visits Brussels,1,
2007-09-03 14:35:00,Saakashvili Capitalizes on Tension with Russia ? Opposition Politician,1,
2007-09-03 15:33:00,TV: GPB Board Chairman May Become New CEC Chief,1,
2007-09-03 16:15:00,MPs Meet Would-be Ministers,2,
2007-09-03 17:43:00,Republicans to Nominate Presidential Candidate in May,3,Salome Zurabishvili
2007-09-03 18:06:00,Ex-Foreign Minister Struggles for Presidential Bid,3,Salome Zurabishvili
2007-09-03 19:01:00,Russia Demands Peacekeepers’ Release,2,
2007-09-04 10:32:00,Saakashvili Speaks of ‘New Society’ in Georgia,2,
2007-09-04 11:11:00,OSCE Chairman Meets Georgian Leadership,2,
2007-09-04 11:34:00,‘The Most Popular Georgian of All times’,34,
2007-09-04 12:15:00,State Minister: Spain to Provide Expertise on S.Ossetia Status,1,
2007-09-04 13:13:00,Foreign Minister Meets NATO Leadership,1,
2007-09-04 15:56:00,Burjanadze Angry at being Sidelined in Cabinet Talks,1,
2007-09-04 16:21:00,"Russian, U.S. Officials Discuss Missile Incident",1,
2007-09-04 18:08:00,Labor Party Claims Over EUR 2 bln in ECHR Case against Georgia,1,
2007-09-04 18:32:00,Opposition Comments on Burjanadze’s Statement,2,
2007-09-04 19:28:00,OSCE to Discuss Missile Incident,1,
2007-09-04 19:43:00,MoD Sets Up TV  Station to Promote Army,1,
2007-09-05 11:11:00,Russian Deputy Minister Meets South Ossetian Leader,1,
2007-09-05 11:22:00,Imedi TV Shows Bloomberg’s Interview with Saakashvili,5,
2007-09-05 11:49:00,Paper: Struggle for Central Bank Chief Position Far from Over,1,
2007-09-05 13:30:00,OSCE Chairmanship: Things not ‘Black and White’ in Missile Row,2,
2007-09-05 13:45:00,New Chief of Georgia’s Oil and Gas Company Appointed,9,
2007-09-05 15:26:00,Tbilisi Sends Mixed Signals over JCC,1,
2007-09-05 15:49:00,Ban on Travel Further Discredits Tskhinvali ? State Minister Says,1,
2007-09-05 16:02:00,Vice-Speaker Considered as Central Bank Chief ? MP Says,2,
2007-09-05 16:08:00,Georgian Interior Minister at CIS Summit,1,
2007-09-05 18:13:00,PM Says Central Bank Chief Nomination Still Unclear,1,
2007-09-05 18:31:00,"Saakashvili Meets Ruling Party, Following Speaker’s Salvo",2,
2007-09-05 18:48:00,TV for Gali to be Launched ‘Soon’,2,
2007-09-05 19:56:00,‘Burjanadze’s Remarks not Discussed’ – Ruling Party MP Says,1,
2007-09-05 20:41:00,Ruling Party Plays Down Speaker’s Outburst,1,
2007-09-06 11:55:00,Georgian Foreign Minister Visits Germany,1,
2007-09-06 13:19:00,Saakashvili Outlines Cabinet’s Programme,3,
2007-09-06 14:53:00,Tbilisi Denies Militant Suspects Infiltrated Russia from Georgia,1,
2007-09-06 16:21:00,Saakashvili Lashes Out at UN for ‘Amoral Advice’,1,
2007-09-06 17:36:00,Saakashvili Calls for Unity,14,
2007-09-06 18:04:00,‘Difficult to Have a Clear Picture’ on Missile Incident – OSCE Envoy,3,
2007-09-06 18:19:00,Central Bank Chief Nomination Still Unclear,1,
2007-09-07 11:28:00,S.Ossetian Report: Man Injured in Tskhinvali Blast,1,
2007-09-07 13:08:00,OSCE not to Proceed Further on Missile Incident,2,
2007-09-07 13:21:00,"New Ambassadors to Greece, Czech Republic Appointed",5,
2007-09-07 15:28:00,Cabinet Wins Confidence Vote,9,
2007-09-07 16:44:00,Head of Parliamentary Committee on Euro-Integration Appointed,2,
2007-09-07 17:01:00,Russia’s Deputy Foreign Minister Meets Abkhaz leader,1,
2007-09-07 17:19:00,Tbilisi Says Blast in Tskhinvali a Provocation,1,
2007-09-07 18:35:00,‘Deeds will be Our Response to Opponents’ – Saakashvili Says,1,
2007-09-08 15:27:00,Two Georgians Die in Congo Plane Crash,1,
2007-09-09 13:55:00,Foreign Minister Visits U.S.,1,
2007-09-09 14:27:00,Increased Defense Spending Priorities Outlined,6,
2007-09-09 15:37:00,Vote on Cabinet Shows Signs of New Faction in Parliament,1,
2007-09-09 18:14:00,S.Ossetian Administration Official Takes Post in Central Government,1,
2007-09-10 12:10:00,Reports Say One Reservist Injured in Training Camp,1,
2007-09-10 13:01:00,‘I was Successful Central Bank Chief’ – Gotsiridze Says,1,
2007-09-10 15:22:00,Ex-Finance Minister Moves Closer to Central Bank Chief Nomination,1,
2007-09-10 18:15:00,Tskhinvali Gears Up for ‘All-Ossetian Assembly’,1,
2007-09-10 19:11:00,"Ruling Party MPs, Finance Minister Meet over Budget",1,
2007-09-10 20:36:00,Patarkatsishvili Denies Swapping Imedi TV for Railway,2,
2007-09-11 10:29:00,Burjanadze to Visit South Korea,4,
2007-09-11 11:08:00,PACE Delegation Visits Georgia,1,
2007-09-11 13:25:00,Competition Announced for CEC Chairman’s Position,1,
2007-09-11 15:39:00,Deputy Minister Antadze to Become Ambassador to Ukraine,1,
2007-09-11 16:43:00,MP Says Budgetary Amendments will Stimulate Inflation,1,
2007-09-11 17:00:00,British Ambassador Visits Sokhumi,1,
2007-09-11 18:37:00,Two Georgians Detained in South Ossetian Conflict Zone,1,
2007-09-11 18:58:00,Georgian MoD Troop Levels to Rise,1,
2007-09-12 10:33:00,Russian Peacekeepers Release Two Georgians,1,
2007-09-12 10:46:00,"Bezhuashvili, Rice Discuss Bilateral Relations",2,
2007-09-12 13:59:00,New Parliamentary Faction Planned,1,
2007-09-12 14:36:00,Georgian Foreign Minister to Visit Lithuania,1,
2007-09-12 15:09:00,Tbilisi Hosts Georgian-American Investment Conference,1,
2007-09-12 17:00:00,Abkhaz Community Wants Simplified Visa Rules,1,
2007-09-12 19:49:00,Arrest of Officials in Gori Sparks Anger,4,
2007-09-12 20:08:00,Saakashvili Speaks of Education System,1,
2007-09-13 11:00:00,Shida Kartli Governor Dismissed,4,
2007-09-13 11:43:00,"State Minister Visits Brussels, Stockholm",1,
2007-09-13 14:18:00,Tyco Telecommunications to Construct Fiber-Optic Cable for Georgia,8,
2007-09-13 14:54:00,Shida Kartli Governor Dismissed,4,
2007-09-13 15:10:00,Russia Demands ?Unconditional? Release of Peacekeepers,1,
2007-09-13 15:42:00,New Governor of Shida Kartli Appointed,3,
2007-09-13 18:30:00,PACE Delegation Visits South Ossetia,1,
2007-09-14 10:45:00,Court of Appeals Upholds Ruling on Opposition Politician,1,
2007-09-14 12:02:00,PACE Calls for Reduction of 7% Electoral Threshold,4,
2007-09-14 12:43:00,Georgia to Reduce Troop Levels in Iraq,1,
2007-09-14 13:18:00,MPs Quit Ruling Party,2,
2007-09-14 13:39:00,Tbilisi Says Arrested Peacekeepers are Georgian,2,
2007-09-14 15:49:00,New Mayor of Batumi Elected,2,
2007-09-14 17:48:00,Moscow Warns Tbilisi against ?Peace March?,1,
2007-09-14 18:36:00,MPs Endorse Increase in Troop Levels,1,
2007-09-14 18:37:00,Ex-Finance Minister Becomes Member of Central Bank Board,1,
2007-09-14 18:51:00,Parliament Discusses Budgetary Amendments,1,
2007-09-14 19:07:00,Education Ministry to Protect Kids,2,
2007-09-15 12:10:00,Armenian President to Visit Georgia,1,
2007-09-15 13:29:00,New Group of Friends Supports Georgia’s Euro-Atlantic Aspirations,1,
2007-09-15 19:09:00,Head of Gori City Council Dismissed,8,
2007-09-17 10:47:00,Azerbaijani Defense Minister Visits Georgia,1,
2007-09-17 12:52:00,Tskhinvali Hosts ‘All-Ossetian Assembly’,2,
2007-09-17 16:52:00,"Belarus, Georgia Change Tone in Relationship",2,
2007-09-17 19:43:00,Abkhaz Leader Plans to Visit Turkey in October,1,
2007-09-17 19:47:00,Abkhaz Vice-President Visits Tskhinvali,1,
2007-09-17 20:43:00,Group from UN Counter-Terrorism Body Visits Georgia,1,
2007-09-18 11:56:00,Sokhumi Denies Ceding Territory,1,
2007-09-18 12:38:00,Sanakoev: All-Ossetian Assembly No Threat,2,
2007-09-18 17:27:00,"Georgia, U.S. Discuss Military Cooperation",1,
2007-09-18 17:45:00,Reports Say Ex-Interior Minister Considers Political Comeback,2,
2007-09-18 18:25:00,Tbilisi Claims Two ‘Ossetian Spies’ Arrested,1,
2007-09-18 20:58:00,Opposition Lawmaker Beaten Up ? MP Says,4,
2007-09-19 10:49:00,Watchdogs Criticize Election Official Test,1,
2007-09-19 11:45:00,"Russian, French Foreign Ministers Discuss Georgia",1,
2007-09-19 12:10:00,North Ossetian Leader Visits Tskhinvali,1,
2007-09-19 13:00:00,Calls for Criminal Charges against MPs,2,
2007-09-19 15:25:00,Sokhumi Plans Commission to Oversee Investments,1,
2007-09-19 15:41:00,High-Profile Conference Planned in S.Ossetia Conflict Zone,1,
2007-09-19 16:04:00,Assembly in Tskhinvali Calls on Russia to Recognize S.Ossetia,1,
2007-09-19 19:47:00,Banking Net Profits Up 37%,1,
2007-09-20 11:48:00,Abkhaz Leader at Investment Forum in Sochi,1,
2007-09-20 15:26:00,Anti-Kokoity Movement Claims it Covertly Operates in Tskhinvali,2,
2007-09-20 18:49:00,Bagapsh Accuses Tbilisi of ‘Aggression’,1,
2007-09-20 22:43:00,Interior Minister: Police Repel Abkhaz ‘Saboteurs’ in Kodori,1,
2007-09-20 23:01:00,Two Killed in Abkhaz Clash,1,
2007-09-20 23:05:00,"Abkhazia Readies Reinforcements, Armor after Shootout – Official",1,
2007-09-21 11:29:00,Tamarasheni Hosts High-Profile Conference,1,
2007-09-21 12:11:00,TV: Four of Six Captured in Kodori are Russians,2,
